,var_mfcc_1,var_mfcc_2,var_mfcc_3,var_mfcc_4,var_mfcc_5,var_mfcc_6,var_mfcc_7,var_mfcc_8,var_mfcc_9,var_mfcc_10,var_mfcc_11,var_mfcc_12,var_mfcc_13,var_mfcc_14,var_mfcc_15,var_mfcc_16,var_mfcc_17,var_mfcc_18,var_mfcc_19,var_mfcc_20,mean_mfcc_1,mean_mfcc_2,mean_mfcc_3,mean_mfcc_4,mean_mfcc_5,mean_mfcc_6,mean_mfcc_7,mean_mfcc_8,mean_mfcc_9,mean_mfcc_10,mean_mfcc_11,mean_mfcc_12,mean_mfcc_13,mean_mfcc_14,mean_mfcc_15,mean_mfcc_16,mean_mfcc_17,mean_mfcc_18,mean_mfcc_19,mean_mfcc_20,emotion
58,14399.427,2520.8594,1332.3066,1022.61536,453.14563,427.30334,672.2296,430.40375,301.72586,153.43254,191.76717,75.59679,204.73196,67.605415,69.48641,76.82913,84.16713,80.57953,102.03836,90.498634,-468.9679,-28.931688,-43.59116,-24.58034,-18.482597,7.261515,-30.659006,-2.9359398,-20.013653,-0.887884,-3.1144807,4.3585467,-6.4646373,6.9840817,-2.4556408,1.3861591,-9.270745,0.51828796,-7.0604105,-7.930587,angry
59,10520.658,2174.4521,782.5726,1238.675,532.2343,554.48645,517.2536,506.1478,220.90578,260.54584,142.16394,119.252335,152.49352,85.8387,109.32614,108.03534,63.22412,105.21392,65.00388,89.538826,-496.01935,-46.830627,-24.838253,-10.507279,-13.630757,0.7790098,-32.86426,0.36002594,-21.39717,-7.9803905,-20.390882,12.252449,-6.7662125,10.508965,-3.9143534,5.989631,-11.798063,-0.35251915,-9.197905,-4.1374674,angry
60,8179.078,3304.2302,1061.5087,1060.2104,539.9711,581.01807,542.4556,468.59024,241.9321,190.96379,166.46118,104.539566,166.67703,157.95566,90.60675,137.7547,90.76395,84.53303,71.06829,79.8341,-484.02832,-26.850327,-44.147163,-37.580524,-20.262129,8.698335,-29.23993,-3.721131,-25.096386,3.4987843,-18.066568,19.817709,-7.5067587,8.869496,-5.2698255,7.7725525,-13.566498,-4.429311,-7.8224216,-9.588471,angry
61,14595.806,2465.765,751.5375,1275.6013,681.15845,551.00635,563.1137,410.49374,308.6482,183.15721,351.91965,75.5321,151.24739,111.33894,125.02248,87.95049,107.375595,102.46879,58.453156,97.53786,-503.29477,-32.064,-33.87942,-14.950455,-11.251181,-7.508474,-32.391117,-1.3543952,-22.232588,-2.843558,-25.988153,13.083566,-5.2318196,10.405516,-3.6849244,2.748342,-3.9263008,-2.23852,-9.257677,-5.201752,angry
62,13919.429,2992.6663,950.03754,882.28687,804.3728,759.39795,588.0994,589.6575,292.0731,160.98134,209.30096,157.30518,134.1097,162.75153,97.381035,71.386024,105.180504,95.79079,68.9112,99.77497,-492.18945,-23.977654,-13.986967,-12.970795,-38.309525,-3.0507834,-32.26241,-3.718482,-32.33438,0.469638,-0.66179997,4.295487,-3.503394,9.691581,-4.7151546,4.6157436,-7.9264812,1.5319211,-7.3333335,-8.534801,angry
63,5433.1255,3361.995,622.3675,639.0725,1036.0381,506.17572,580.7276,528.44946,143.58803,147.75093,232.40292,205.40057,177.73955,114.76531,125.64342,124.86123,119.92557,121.40215,90.21807,93.86289,-454.68524,-19.149925,-26.983622,-20.685015,-33.571434,-8.769365,-29.889927,9.413623,-29.59509,2.0372465,-13.558001,7.2691073,-10.188296,11.747355,-7.561044,2.6593215,-2.1712008,-5.2298245,-8.305533,-12.772509,angry
64,10303.831,2534.9082,350.91034,1833.5242,647.22815,530.23706,500.12488,502.9581,267.15216,135.09209,185.42987,108.91173,120.08452,160.36458,92.22028,119.27337,117.619194,96.91227,50.658043,43.019497,-483.14526,-5.170681,-19.661402,-46.156227,-21.671932,13.695478,-27.003597,-4.8223577,-22.399963,1.2502356,-18.432432,7.373868,-3.8601575,17.787039,-3.969263,0.1995245,-4.8022466,-0.31711495,-6.861307,-10.642282,angry
65,13088.318,2473.5137,639.6668,1670.4258,774.04694,474.1485,449.21722,546.9827,241.94333,179.53804,180.98749,110.73574,117.101746,122.90782,72.57462,99.16086,87.45215,110.19721,40.860023,64.01957,-508.55743,-38.6209,-31.64104,-18.875938,-17.212477,7.923646,-24.37104,5.942111,-18.71293,-1.1912078,-15.1391,16.292671,-3.75615,11.964801,-0.08403397,7.5938096,-9.854314,-2.4399304,-7.6148825,-5.0597544,angry
66,9099.83,3130.8472,1579.7007,1401.2654,775.79895,518.8905,477.008,553.92444,124.21346,134.2575,179.86996,148.43501,137.6831,114.74408,108.67059,102.36379,113.51267,101.399,53.38831,68.96947,-445.21655,-35.95179,-32.100136,-13.073648,-16.554802,-6.875564,-36.60695,-1.1887534,-23.84365,0.5838287,-18.399433,6.4629807,-9.366719,9.105374,-11.405419,1.3650498,-8.568321,1.0251849,-12.450994,-11.352467,angry
67,14447.152,3643.1462,876.8025,2099.9788,570.26483,462.10318,451.48538,487.73248,174.05186,189.81824,268.72314,175.54207,137.91731,155.27673,133.12491,137.70117,72.53416,98.174904,75.92255,109.11112,-477.52652,-17.875473,-28.985645,-27.833445,-19.53794,3.1769745,-30.280622,0.14236936,-22.666061,4.9311166,-18.744328,5.736102,-8.516116,7.3774977,-12.135303,3.0976524,-4.6665945,-0.6233915,-5.324161,-10.606698,angry
68,13624.857,3676.4646,1059.9004,1115.9296,964.1425,376.57816,542.4463,546.4435,168.67757,193.3229,150.50984,170.7427,123.941864,102.91369,65.22556,90.26739,119.41556,74.22653,85.77013,91.11039,-479.6268,-30.27547,-22.920073,-7.909507,-18.870993,6.182915,-28.435553,-9.430845,-23.067942,-6.8710604,-12.012197,0.02652844,-2.5972834,3.7718716,-3.627623,-0.5463793,-13.615563,4.785215,-9.650709,-7.4202647,angry
69,19925.904,3108.9277,1057.6935,1530.9407,784.4477,301.81552,619.79,405.4432,204.13942,143.01637,147.31453,150.92953,125.89189,100.1256,85.36164,73.58019,134.646,61.15026,72.639275,76.789055,-493.9042,-38.630676,-26.531101,-4.740988,-17.26129,9.483556,-32.591972,-11.674913,-24.358435,-0.7479344,-4.96555,0.06894335,-2.2637613,4.831576,-4.023076,0.68296355,-11.411151,3.6708944,-11.128386,-6.0592217,angry
70,15198.878,3462.6492,1238.2246,1348.6968,970.9726,368.841,499.1955,454.1634,220.91216,186.6373,149.56685,208.93571,123.46805,111.254395,121.94556,122.83575,91.552,81.98409,42.017105,91.002144,-524.4503,-29.762897,-18.983494,-14.735706,-18.946754,3.633614,-26.202454,-6.9863424,-24.231752,-1.6902564,-16.548819,13.700819,-12.696959,5.7632794,-5.854584,3.0623665,-11.474186,1.7466387,-10.929636,-4.423848,angry
71,15073.453,2791.2444,807.0583,1264.2114,420.6588,367.47363,625.1247,513.97107,194.10434,291.90335,170.87625,195.25717,145.56512,146.47397,117.459015,123.3354,62.64085,98.7234,78.1473,119.058945,-520.50946,-55.36956,-16.556879,-13.696371,-15.096382,4.462024,-25.128347,-4.033424,-18.8929,0.890382,-20.674377,10.58097,-10.519698,9.711298,-5.3624716,5.1738424,-8.235331,2.6677442,-10.079213,-1.5298226,angry
72,13721.444,2569.011,694.9854,1135.5,654.26,498.78247,512.3016,632.58856,282.2656,242.94777,201.74074,116.534744,135.61911,89.23586,110.513504,117.66464,99.05607,68.5988,81.61636,222.16525,-494.0468,-50.73952,-21.42665,-0.31922752,-17.505417,-2.5203726,-32.372475,4.9931903,-25.295649,-5.4219832,-19.667343,2.1586266,-12.265009,9.414112,-8.932009,3.8610053,-8.005576,3.2934227,-9.671414,-4.2197924,angry
73,18889.957,2113.0933,708.00433,1585.8883,782.34924,429.99524,618.9645,377.36362,240.67654,250.17805,231.69458,140.63371,116.3003,170.17427,95.29153,84.63214,74.25668,123.172066,52.978127,126.36927,-534.71027,-48.317497,-21.342678,-2.2829714,-7.6632643,-4.1033425,-25.279343,-0.33432415,-24.08037,-4.754078,-22.765322,10.682908,-9.200308,7.4634275,-2.7125795,7.375551,-8.48161,0.18395132,-6.751948,1.3316952,angry
74,16340.109,2290.3818,749.55176,1182.8816,848.3256,557.7765,555.292,340.23755,205.85585,128.98851,194.07054,118.523094,102.825096,119.8324,145.9102,93.417145,61.30799,143.33621,95.30736,104.871475,-485.85156,-42.89252,-29.167412,-12.456738,-7.4313803,-3.1926143,-33.275074,1.5957787,-19.418146,-0.10529532,-17.728632,14.543448,-6.99982,9.076732,-8.172972,3.3506966,-8.541151,-7.701182,-9.450792,-7.50997,angry
75,18959.059,2558.8445,579.446,1079.3363,555.5674,418.96722,922.7792,324.23642,297.9511,196.64925,136.42484,107.72147,95.39107,84.74582,106.142876,60.801216,94.99667,68.43567,54.262302,142.86694,-504.852,-41.827847,-27.361488,-3.9504766,-12.471485,6.177561,-35.23886,-10.2790785,-23.648243,0.22807015,-9.28979,4.8331046,1.1810758,11.330507,-2.3737803,4.265744,-8.525767,3.4310117,-6.82434,-3.9255824,angry
76,14225.915,2955.1057,779.9807,1212.9402,825.30414,516.7865,816.24347,481.1846,226.95186,151.28229,179.93167,129.61464,96.3354,60.597553,55.828644,90.79761,174.26321,77.172935,77.33625,80.272644,-462.679,-32.642582,-25.46493,-12.130143,-28.010756,0.8159005,-33.753498,-10.171694,-26.601059,-2.5710921,-5.202446,1.5281951,-2.6448836,7.4574423,-2.1957908,3.822399,-10.773333,4.585035,-9.548366,-6.9037714,angry
77,17177.26,2663.2407,762.3302,866.3686,764.5384,372.9343,593.6677,621.49194,199.1294,192.8336,212.7021,87.69953,138.99632,155.16486,117.410576,119.81257,110.02277,147.33835,68.080894,85.8425,-497.5805,-33.8588,-25.035685,-7.646491,-8.565001,-3.415293,-34.285934,3.142372,-23.167488,-3.63814,-17.554548,5.794234,-7.5151834,10.109839,-8.097625,3.1640806,-2.4208255,0.90488464,-7.5813446,-7.67693,angry
78,13488.238,1981.8495,903.9995,1249.6528,789.0215,425.283,396.76917,435.55234,231.65025,233.10927,138.71783,120.77479,190.16777,148.38936,159.75652,148.77716,129.2681,101.42216,65.14687,142.30984,-465.96783,-36.903534,-34.24865,-14.589638,-13.546214,-3.3335752,-35.9432,3.6636126,-24.242966,-3.6759298,-15.088205,5.9202867,-7.657845,10.264787,-11.257326,5.175456,-6.856884,0.11582803,-8.894457,-11.37403,angry
79,16662.316,2310.0095,1027.8135,1065.6632,758.07965,521.6237,340.33307,545.8625,297.05612,231.31113,173.79427,136.36871,137.94254,132.35222,161.87437,181.88412,77.01666,72.93182,94.35868,134.53314,-521.81885,-19.827934,-28.021744,-26.593136,-19.261087,6.08167,-25.990904,0.96811694,-23.511194,2.3009608,-17.852343,4.4636,-10.71005,11.971281,-4.476133,4.778945,-4.996541,2.321901,-6.1905704,-10.738812,angry
80,15051.295,2322.2517,582.43036,930.62476,814.24445,542.5333,486.08685,466.40433,272.3744,316.83057,230.46204,162.23334,130.2895,84.97204,71.169716,129.63785,91.50327,89.87648,83.60028,65.44379,-522.72565,-38.49562,-30.865377,-10.5896,-10.8130665,3.0853395,-23.969479,-5.0290823,-22.911432,0.31779402,-13.30289,14.58133,-8.184598,9.6299,-0.03453687,5.368778,-8.676832,1.160955,-11.148392,-5.195357,angry
81,10207.77,2394.4822,799.3962,1073.7468,1263.4683,508.33517,433.24234,522.90784,168.28233,199.95576,137.7492,123.08835,169.04303,91.089264,80.77528,155.10954,85.6175,110.206825,57.630108,104.70923,-482.52914,-19.907026,-33.446117,-21.317616,-28.468575,-1.2803851,-27.93032,4.4678464,-27.496847,-0.96940124,-19.250261,5.5595374,-7.789213,8.864655,-6.870884,2.1905253,-7.8348594,3.2299042,-10.929387,-12.74268,angry
82,9723.977,2893.9478,750.9261,1134.9417,685.73737,407.81723,606.2246,621.8236,190.43446,487.66946,176.70885,147.19725,203.1347,73.11352,74.2686,114.750496,97.81934,59.074158,75.0945,100.69196,-464.44937,-50.768997,-16.086128,1.7033228,-28.548576,8.100792,-32.682228,-9.749555,-30.910526,-11.057075,-2.0830379,-2.3436432,-9.034609,9.649746,-7.066077,2.4110882,-11.577075,2.9029586,-10.482859,-1.7967769,angry
83,13556.97,2956.7888,746.28394,1288.4612,624.77136,591.37476,432.15482,514.10236,171.73868,234.28217,167.44055,209.96854,158.35744,71.25409,74.45605,57.122513,68.9387,89.04999,117.03026,97.84593,-499.37903,-13.964912,-20.362597,-31.080877,-21.201841,11.425567,-22.992033,-9.89472,-22.592384,-0.3374991,-16.506144,10.6061325,-3.0526752,7.740744,-4.6360874,1.9355145,-13.113825,0.77022904,-13.940697,-7.793099,angry
84,11349.373,3513.665,430.91644,1157.3528,513.1837,367.89084,752.7815,415.6481,201.14943,325.56128,147.09608,106.25099,133.34576,139.80882,96.50406,78.9818,83.50905,120.149536,79.238106,111.958405,-494.899,-51.799183,-22.261536,-0.970861,-21.216442,15.529146,-31.297684,-9.007682,-25.467604,-5.2009335,-8.171032,1.0504462,-3.8412154,11.231407,-1.8909388,4.8198085,-8.245103,2.6116233,-7.275337,-2.9230793,angry
85,12228.545,2517.1611,930.0476,664.6545,659.6406,575.3666,662.875,424.8581,193.42915,186.82924,174.05255,139.72537,182.21455,70.11605,113.82471,69.576225,79.63246,105.11481,116.4994,57.132435,-466.2368,-38.125072,-34.50928,-17.46661,-17.697084,-2.378658,-30.209295,-4.0675282,-24.973284,4.3246346,-16.44278,10.804918,-9.151203,9.06653,-6.1244845,-1.609699,-13.956857,-3.914464,-16.321383,-6.441585,angry
86,15929.384,2609.4458,802.35376,881.8543,1070.5829,507.3397,647.2307,367.12192,250.2372,196.29518,168.78714,127.64453,125.32996,72.788475,94.51242,119.99596,77.57562,104.81826,74.244705,126.37838,-515.1551,-43.50433,-17.541534,-18.046017,-17.407948,3.0589721,-21.737823,0.1002267,-19.8343,2.162741,-11.734329,14.613957,-6.8332443,5.7661953,-2.1291676,3.8973706,-10.529458,-2.524083,-10.581615,-3.1210544,angry
87,8934.597,2562.6736,871.6858,548.76196,509.90765,484.50168,638.7199,556.8354,171.78278,249.11133,241.8031,137.37924,159.45665,90.22472,76.23095,151.70276,119.64344,66.93718,77.81415,127.03319,-469.96188,-25.200352,-25.752813,-15.94097,-18.826223,0.15143435,-30.383343,-4.1412797,-30.559002,0.1388577,-18.909765,0.57109666,-10.318988,9.854194,-6.6180425,3.962609,-9.319046,3.6634774,-10.232065,-13.291933,angry
88,13609.971,2492.438,590.6643,923.1677,804.1676,418.66757,760.5996,400.18076,209.41495,136.8669,302.5666,105.09859,92.1688,112.55878,64.81353,106.318634,91.414505,82.321014,92.46664,117.50464,-491.80402,-41.454678,-21.917236,-23.253204,-23.869734,0.4203715,-24.679773,-4.358684,-23.621553,5.6388826,-11.7715435,8.851108,-9.0189295,8.366868,-4.5171175,4.8337665,-15.347764,-1.7498237,-13.6479435,-6.755162,angry
89,11199.572,2876.998,801.20215,620.53784,1123.2289,516.4399,528.9123,437.69217,185.12434,215.32231,218.77222,133.22574,132.98004,89.320206,73.85338,118.79522,121.333626,96.86214,74.113365,112.38956,-490.5436,-46.31851,-12.190946,-18.305086,-29.591251,-2.562437,-24.773258,2.63408,-22.236639,-1.3229313,-17.615837,8.134655,-11.0503235,12.085686,-4.6607466,3.9988265,-7.255166,0.17521062,-14.838075,-7.0065866,angry
90,16869.678,3386.878,834.2292,1043.8226,1008.93335,486.16614,567.2961,441.7581,223.29453,183.52832,143.96173,86.66967,105.33812,148.60066,47.44396,76.34233,102.586464,87.88082,136.43106,120.5928,-505.62744,-10.857441,-16.248415,-22.124758,-34.328434,5.705701,-24.266047,-2.441865,-28.596256,-7.4025683,-11.19152,-0.7307193,-2.897839,4.088492,-4.124749,5.5797834,-12.010236,4.2424765,-6.4582834,-6.035342,angry
91,10769.766,3370.3677,488.27545,1278.0458,1089.2601,527.262,474.19812,431.60382,197.1856,208.52974,173.7267,87.66008,148.63406,130.15117,90.80749,108.3493,99.01252,103.71687,79.15706,122.142365,-500.52844,-22.630503,-11.923349,-28.336452,-32.4012,4.8125486,-29.40871,0.6233089,-23.107904,-5.2148376,-15.442295,11.641272,-3.2095826,12.997962,-5.185759,4.795023,-7.722506,-5.123242,-8.669802,-6.7280645,angry
92,11219.082,2740.787,631.1078,792.17755,595.53394,493.9969,692.48285,502.84317,187.17505,545.193,168.56131,142.46397,162.61916,96.04667,46.253883,86.07387,122.67328,63.095825,51.766647,136.23254,-480.7927,-34.657597,-19.611225,-9.491497,-27.487846,9.630906,-23.502512,-14.981656,-34.838703,-5.700145,-9.910832,2.5272546,-4.42446,3.0670886,-2.0608056,4.687358,-8.927289,1.8354392,-8.011163,-1.6341974,angry
93,7612.0938,3122.5156,904.1826,1203.2987,925.9658,562.98096,497.9126,378.32187,183.59523,181.97565,235.50296,151.74632,207.8458,166.7101,105.133736,105.93363,101.822014,131.51732,93.36696,134.03044,-476.55725,-22.891354,-31.235731,-16.67794,-30.654087,-4.8669424,-27.210064,3.529488,-21.359072,6.459406,-17.767794,5.0469627,-10.602072,6.9118867,-2.0268822,1.4459395,-7.6816597,0.3491653,-11.162715,-12.826828,angry
94,10154.617,2565.1218,758.4918,793.0215,1043.3428,556.56665,581.7448,475.02917,193.73766,168.68333,179.091,135.83601,156.11218,88.00928,73.601006,110.79017,59.21702,116.412865,129.69533,102.38965,-473.9166,-18.627497,-31.851807,-21.957224,-28.58525,-2.3253567,-21.409721,0.9951403,-27.458433,2.1813118,-20.00558,9.249999,-8.407069,5.5239606,-4.1649055,0.97241503,-8.333215,2.3748276,-13.827091,-12.2363825,angry
95,17287.19,2652.523,698.79126,1129.397,1064.2018,532.0538,469.80692,509.2,321.3468,221.05402,162.84041,143.9456,123.745285,135.86641,158.28473,154.28934,94.44264,77.23352,93.90255,112.04607,-528.4615,-28.58271,-27.81283,-25.400156,-24.988207,3.2100081,-20.027317,-4.2485175,-20.709799,1.0225201,-15.4463415,13.891403,-10.412288,8.002201,-0.25364837,2.5376701,-11.447143,0.9983891,-9.115908,-0.51384974,angry
96,12305.29,2334.5388,905.57117,883.1099,646.44714,506.35568,609.32294,525.7382,275.0565,296.05472,128.94987,206.03311,148.89621,110.4833,138.5173,110.24613,124.94057,94.29782,75.4037,78.09021,-487.89227,-29.669403,-29.356968,-4.5186467,-13.227718,10.190381,-37.32478,-9.909097,-27.38898,-7.6162214,-9.295061,-2.1115665,-0.12514555,7.652257,-2.8319054,2.864066,-7.7920027,3.1334834,-7.2953405,-5.1942105,angry
97,17098.486,2548.3364,1131.0734,1191.5088,595.9533,352.13113,384.00687,388.0463,184.61612,175.38081,142.69435,155.26605,145.19098,78.70123,111.76452,88.80476,117.14698,158.12285,112.74089,90.65457,-494.01825,-46.49641,-36.80988,-18.720438,-15.205702,5.298652,-30.989143,3.3424053,-20.536205,2.0379546,-11.634176,5.931761,-7.3854427,7.4320087,-6.0190244,4.5497046,-11.848176,-1.040321,-9.76735,-9.450441,angry
98,10011.859,3415.1885,787.35645,1655.4918,537.64526,574.0086,417.52817,693.79224,174.10817,146.01952,160.31108,194.84679,121.820595,152.87657,160.19958,162.3938,85.87163,70.21524,65.407524,89.02313,-488.68442,-29.432583,-23.701164,-27.867023,-10.99146,12.61043,-31.779861,-7.603889,-21.775284,2.466689,-16.303566,9.553643,-5.283086,12.260977,-9.263818,6.644254,-10.799156,-1.3593467,-10.965897,-7.3121586,angry
99,15715.991,4160.0283,1330.5457,727.0397,566.4445,355.5072,517.58093,457.23096,224.65683,225.46593,152.4189,148.6275,83.31405,109.15227,97.9118,128.07748,80.94441,119.70583,46.77577,80.24278,-526.4132,-39.655514,-24.301384,-14.377787,-17.786003,3.9295847,-26.337559,-2.4833748,-16.833282,4.563678,-19.78982,13.413816,-9.480544,8.202479,-0.36022523,1.6757522,-12.593673,1.6815801,-11.464074,-3.0142395,angry
100,7882.6187,3157.5088,979.13544,830.95135,551.4303,514.02136,483.61722,565.3879,199.34377,248.11418,196.08083,214.58624,137.73381,106.94506,96.69179,103.49585,101.6855,87.28342,127.74196,103.776306,-482.55557,-33.94585,-34.411766,-15.4118595,-18.358332,-2.4161985,-38.051373,2.6273184,-23.27667,2.7599456,-19.86635,2.4876773,-10.792801,8.882506,-8.895737,8.134632,-9.062812,0.9270458,-9.4683275,-13.491278,angry
101,14942.221,3065.1106,926.644,753.16644,816.02576,517.83545,398.57532,506.27496,164.85846,193.66254,189.61166,161.57521,106.31302,86.6366,82.647964,171.18529,87.292694,74.6453,65.22445,106.98961,-488.0256,-30.271849,-21.914211,-24.79224,-22.978342,-4.440775,-34.31949,-2.427947,-25.6079,1.8107837,-17.203943,9.986094,-6.6117377,6.4089046,-3.1599438,2.3519158,-11.090657,0.88069016,-13.864075,-5.864082,angry
102,10678.475,3094.1746,828.1316,1186.1355,892.6841,381.2274,515.7691,535.39246,139.70793,241.50761,113.431,111.04236,123.55321,109.74545,93.06482,72.62424,98.94699,61.1139,80.40129,80.828316,-469.0625,-16.511902,-23.573696,-24.325586,-33.299034,8.481945,-30.22503,-5.617154,-28.40578,-6.58218,-4.3749743,3.5635471,-2.063468,6.2237473,-5.624446,2.7631886,-15.204205,3.720258,-5.036177,-10.236349,angry
103,7398.01,2751.5718,743.8398,637.91895,1154.5782,628.5967,346.90363,505.91656,219.69302,254.38544,203.56064,185.74567,110.586006,102.990074,113.76358,108.01057,114.37352,95.81873,113.64328,143.04385,-461.417,-11.482704,-22.576143,-21.801205,-28.824562,-9.034067,-24.695927,2.4327817,-33.598785,-0.55372036,-23.699783,2.282786,-8.101863,6.291478,-2.967437,6.114935,-11.199938,-2.6700864,-14.454191,-12.380591,angry
104,10147.808,3592.8503,827.66907,778.4034,485.62857,417.24142,461.19507,685.63153,163.80377,424.3399,205.84085,156.63606,163.1346,96.55332,80.951324,106.44575,90.35729,62.570587,110.600555,84.1688,-486.02533,-18.785997,-16.204575,-19.736977,-22.994589,9.162445,-26.7795,-9.767431,-31.954443,-14.276696,-10.144784,-1.039937,-3.7414706,7.1615577,-4.581592,3.355305,-11.374745,2.425915,-4.6796937,-3.5807052,angry
105,9335.154,3126.4446,541.9063,584.047,515.70953,560.4822,420.54135,688.7756,214.73189,223.75464,212.65059,180.01045,127.24938,48.051388,56.73406,99.379486,90.2342,101.44875,61.095757,129.46725,-458.88095,-22.863516,-24.233704,-17.387941,-26.744259,-2.70963,-25.197958,3.4974754,-31.128643,-4.7971025,-25.839108,2.7323117,-13.286889,6.1364756,-1.3923774,2.1995428,-12.4090395,-1.9190264,-13.120789,-5.279336,angry
106,10650.295,3800.8728,1006.95135,1085.6809,974.5713,541.5946,401.71808,579.1208,199.79861,171.38408,102.29185,158.48242,108.62377,111.38808,194.5339,155.8445,75.27772,99.21833,118.27527,117.95566,-486.90622,-32.633976,-21.328663,-24.97862,-34.52677,7.468051,-22.51695,3.8163812,-24.840788,1.5951558,-18.064938,14.839834,-12.728509,5.570988,-4.989756,4.2056613,-12.931988,-2.49874,-4.082615,-9.787958,angry
107,13290.795,3048.8472,749.12994,829.74335,633.7883,344.1289,564.9946,372.0223,167.63187,316.2108,123.2741,148.32953,196.88669,111.73435,164.05647,144.0363,96.83236,119.597305,102.6601,112.64993,-481.9515,-36.56126,-25.15066,-20.687462,-20.51531,0.6622985,-21.91438,-1.8928797,-25.866398,-5.6278033,-2.8523428,3.8229764,-2.030797,5.958691,-8.488868,9.997527,-5.5513487,-0.2138461,-9.880299,-9.00365,angry
108,10678.941,2074.7673,1344.0334,737.4209,797.055,503.11877,437.3005,424.61664,233.96518,165.91957,107.58614,170.01326,141.41205,67.91778,108.20297,110.188736,79.253105,120.86725,67.09889,95.7391,-462.30807,-27.087158,-36.659767,-19.457785,-13.175166,-4.009535,-40.009796,2.676975,-21.873446,1.484756,-15.263201,3.336405,-10.083336,8.077173,-10.145151,5.4804397,-8.743285,0.51970434,-11.919429,-14.264988,angry
